id,text,label
3886,nam chính nhìn mặt gái tính quá xem chẳng có chút hứng_thú nào,0
3314,mặt không đẹp được cái dáng chuẩn ngực múo face with open mouth,0
6615,người_yêu mới sau_này thì cũng nhìn vào cơ_thể_hiện_tại của bạn khi bạn mập lên không_khéo lại chia_tay nên khó mà xác_định được đâu là phẩm_chất tốt_đẹp của con_người cho_nên bản_thân mình cố_gắng cho mình là chính_xác nhất đừng lấy cái cớ người này chê xấu người kia khen đẹp mà đổ lổi cho động_lực phấn_đấu của bản_thân mình cố_gắng cho chính mình,0
3587,cái mặt của ông này thấy xấu,2
1277,nail slay quá chế ơi,0
4025,đỉnh,0
162,quá đẹp_trai,0
579,có bả còn có cả cắt xương sườn để được như này á nên có khi là thật chứ không phải app đâu,0
322,sửa 100 % ngày_xưa vừa to vừa bè 2 bên make up cách mấy cũng không_thể giấu được face with tongue,1
6251,hoa_hậu có miệng sao sao ý cười cũng không đẹp,1
3982,lê tú số hưởng,0
5562,chỉ là muốn khen bà quá tuỵt vời hoi,0
3451,cơ_bắp ngon quá face with open mouth face with open mouth,0
3259,bé gái con hoàng thượng nhìn giống thái_hậu ghê,0
4789,đồ ăn là tb ai mà ăn thì đủ năng_lượng cả năm nhỉ clown face,1
3361,anh sấu quá à em có thích anh đâu,2
5501,đoán vội người ngồi trước là con_gái,0
75,10 tế_bào ung_thư trên 1 cm3,2
3088,thích ông mặc vest mang giày tây nhất đậm chất men lì,0
4426,em chưa biết cảm_giác như_thế_nào,0
1731,đùi này mà nằm lên êm hơn khối skeleton,0
755,tháo makeup ra như đàn_ông thiệt ak chị họ xét đừng bùn nhé chị grinning face with sweat,0
5095,đẹp quá chị ơi smiling face with hearts smiling face with hearts smiling face with hearts smiling face with hearts,0
2779,em thuỵ kiểu siêu duyên_dáng thông_minh và văn_minh ; rooting for diu everything diu do nhé,0
1547,xem xong mới thấy ăn_thua nhau cái năng_lượng bốc nẩy xung chứ chỉ đẹp không mà an_toàn là vẫn chưa đủ,0
1716,mặt đầy kem trộn chắt tốn kem trộn nhiều lắm,1
645,bàn_tay đẹp quá,0
4728,từ khi show mặt tao thấy 6 rồi mà nói sợ bị tap broken heart,1
7391,kỳ sau việt_nam sẽ đăng_quang hoa_hậu quốc_tế chứ không_thể để vennezuela ẵm mãi thế này,0
4325,xinh gái dễ_thương quá,0
1766,ý là cái đầu n còn to hơn cái peach,2
4525,cỡ đó,0
6193,sao dạo này mụp_thế,0
2188,rất là thương bà nhân 1 mình lo hết cho gia_đình mọi đau_khổ đều trút hết lên người bé_nhỏ mà rất là nhiều năng_lượng chúc gia_đình nhỏ bà nhân luôn_luôn hạnh_phúc và thành_công trong cuộc_sống nhe,0
3506,nàng_thơ mặc mộc còn đẹp hơn lúc make up,0
786,đẹp qua chị ơi,0
5631,dth,0
4191,tui vo chg gia_đình roi gio tui mun có tu do nhu thuy ma không được,0
4948,có ai như tui không nhìn thấy giao_diện hiện_tại của bả là nhăn mặt nhíu mày flushed face,0
5869,ăn luôn dàn tạ,1
1779,òm ăn nhiều xíu đi anh lên tầm 10 15 kilogram là oge với cái chiều cao đó nhất rồi,0
2407,đẹp mà chưa quen nhìn thoi con nhưng con sẽ quen thôi,0
5949,chà_há mồm răng không giống cá béo quá,2
3739,nhìn 2 ông cuối dáng đẹp nghê grinning face with sweat,0
811,dáng này không_thể đẹp được,2
6597,thích từ bé phạm băng băng giờ chị cũng có tuổi vẫn thích,0
1840,nét mặt của cô này phúc_hậu thiệt sự hồi trước xem phim cgnactctđ không nghĩ cổ sn 1983 tưởng lớn hơn nam chính vài tuổi,0
4743,tại mấy cái fage cứ khen bả xinh nên bả tưởng thật rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,1
7191,hương_giang của việt nam đẹp hơn,0
917,trời cái khu vé kìa,0
2243,gia_đình em nhân làm món mực trứng nướng kiểu thái nhìn ngon quá thử chắc cũng mê,0
6871,chị yêu lúc_nào cũng vui_tươi hay cười sống bớt âu_lo thì sẽ trẻ hơn bình_thường,0
5129,xuất_sắc quá hen ơi smiling face with hearts smiling face with hearts,0
5353,cười thôi cũng toả nắng,0
3856,đúng là quyền_lực của sắc_đẹp và sự kết với sự thông_minh thì nó ra cái này đây,0
5796,sít rịt lè khe kìa,0
2224,vô_duyên quá vậy má nội,0
2363,chùa đẹp quá bối dễ_thương chúc gia_đình may_mắn,0
6515,trước áp_lực của người hâm_mộ cũng như ảnh_hưởng sức_khỏe do thừa cân người đẹp quyết_tâm phục_thù lấy lại những gì đã mất từ cuối năm 2020 đến nay cô khiến những người hâm_mộ không phải thất_vọng lưu diệc phi tái_xuất liên_tục làm đại_diện cho các nhãn hàng_tỏa sáng tại những sự_kiện cô tham_gia với gương_mặt không góc chết vóc_dáng vạn người mê cuốn_hút mọi ánh nhìn,0
2494,đừng làm gì phạm_pháp mà khổ_thân và khổ cả gia_đình nhe con,0
5603,sao mà xinh chấn_động lun ạ smiling face with hearts,0
3771,trùm cuối hồi trẻ là mỹ_nhân chắc luôn ! red heart,0
5636,đẹp gái quó,0
6127,hai mẹ con vui_vẻ quá,0
1200,tao nghĩ mày bị thiếu máu,0
2443,làm_ăn chân_chính sạch_sẽ thuế_mã đầy_đủ nhé nhân,0
2090,mùa hè năm 17 tuổi của em dành để ôn_tập cbi bước vào cánh cửa_quan_trọng nhất của mỗi người trong đời học_sinh face holding back tears face holding back tears face holding back tears những năm_tháng ngồi trên ghế nhà_trường sắp kết_thúc những năm_tháng vô_lo vô nghĩ cũng dần hết và rồi sẽ là lúc bản_thân phải đối_diện với cuộc_sống khắc_nghiệt ^ ^ ! nma nghe xong những lời_nói của chị_em cảm_thấy có thêm động_lực và năng_lượng để có_thể tiếp_tục trên con đường và ước_mơ mà em đã định_hướng smiling face with halo cảm_ơn chị rất nhiều yellow heart yellow heart yellow heart,0
544,khoe thân_hình hoài thấy chán,0
2493,chúc hai bé hay ăn chóng lớn mọi sự an lanh red heart red heart red heart red heart red heart red heart red heart,0
6202,nhìn khuôn_mặt giống như đã phẫu_thuật thẩm_mỹ,0
4896,tưởng đi đẻ không đó,1
2954,bạn sửa cái mặt nữa là ok,1
4473,quỳ xuống,0
5151,xuât săc smiling face with hearts smiling face with hearts smiling face with hearts,0
6288,nhìn hương ghê quá nhận không ra lun !,2
1495,em còn không nhìn mặt woman tipping hand light skin tone,0
2309,ngon quá_chừng nhìn vui đấy red heart,0
6524,theo tổ_chức y_tế thế_giới mỗi người nên ăn ít_nhất 400 g rau củ quả mỗi ngày vừa nâng cao sức đề_kháng giúp cơ_thể khỏe_khoắn gọn_gàng vừa có_thể phòng các bệnh mạn tính liên_quan tới dinh_dưỡng như ung_thư dạ_dày ung_thư đại trực_tràng và các bệnh tim_mạch,0
1352,nếu bỏ son_phấn tôi mới tin grinning face with sweat grinning face with sweat,1
4736,mụ phù_thủy cho ăn quả táo đỏ nhan_sắc cũng chỉ đến vậy,0
67,mang thai 10 tháng,1
780,chị nhìn như 1 nữ chiến_binh ấy < 3,0
7164,holy angel đẹp quá hơn xa mấy hoa_hậu tây,0
3380,bên trung ngta vôi vữa trát đẹp hơn,1
6596,quá đẹp so với với sắc vóc một người 41 tuổi bỏ_qua những lùm_xùm đời tư trốn_thuế này_nọ thì rất nể tinh_thần bứt_phá từ vai phụ lên hàng minh_tinh của pbb,0
4633,achj thấy vui_vẻ là được,0
6154,tuyệt sắc giai nhân rồi,0
201,yêu_cầu thí_sinh wax lông nách đi ^ ^,0
3103,ừ thì cao_thủ không bằng tranh_thủ mà dù_sao thì mình không ngại thì đã có người ngại hộ rui,0
526,có em này là tự_nhiên không độ loa,0
6484,hl ngoài béo mà còn không ổn_định về tinh_thần muốn làm gì thì cũng có 1 cơ_thể ổn_định adele xuất_hiện đầu_tiên cũng không ốm nhưng được cái là cái giọng quá hay cũng không scandal nhiều càng ngày_càng tốt hơn phát_triển hơn,2
241,thây này không đi làm thì tập_thể_dục giảm cân đi lười_biếng nằm đó than được gì,2
984,sạo sinh năm nhiu mà u40,0
5004,1 trong những biểu_tượng của nhan_sắc việt . . không chỉ cánh mày râu mà còn cả phụ_nữ . . tiếc cho em . . biết là sở_thích của mỗi người,0
949,mình mà là tỉ_phú mình book em này luôn,0
684,quá đẹp nét đẹp không lẫn với ai,0
3328,thích vì vẻ đẹp đã là sai_lầm rồi,0
1019,nghĩ mình dễ_thương à dễ_thương thật,0
4755,tgái nhảy tiktok à,0
7253,tường san đẹp quá,0
3423,ung_thư mà mập_thể,2
6036,bạn này nhìn xấu quá,2
1210,đẹp quá ạ,0
2576,tui thích coi baby dễ_thương ghê,0
2781,mê ngoại_hình bà quá đi glow up thật_sự cuốn á loudly crying face heart hands light skin tone btw video cute lắm ạ tulip red heart,0
6359,bạn này để mặt mộc nhìn trẻ cứ hễ lên đồ hiệu và makeup là lại già thêm 5 6 tuổi,0
6591,diễn_viên Trung_Quốc thích nhất vẻ đẹp pbb,0
4914,bầu mấy tháng rồi bà,1
4377,phần_thưởng cho kẻ không học bài lướt tik tok smiling face with hearts smiling face with hearts,0
417,xứng tầm hội_chợ,0
479,bà chị đi tập guym đi,0
5116,dáng body cao rất đẹp red heart red heart,0
1272,mê hết cả người,0
2357,thuong bởi qua nhiều bởi lam nhưng gì cũng thương heart hands clapping hands flexed biceps red heart two hearts red heart two hearts red heart red heart red heart red heart red heart United_States,0
855,hết phần nữ trong cơ_thể rồi,0
5824,đấy vô mà xem ngta mà học_hỏi nha,0
6151,về nhan_sắc so với bây_giờ mà gọi là đỉnh của đỉnh thì tôi thấy không hợp_lý tôi thấy thứ duy_nhất của bà khác_biệt đó là khí_chất con nhà quyền_quý chứ xét về các nét trên mặt chỉ ở mức hài_hoà,0
2432,còn chương_trình khuyến_mãi nồi không con,0
3825,ăn 1ki giảm 1 tấn face with tears of joy face with tears of joy face with tears of joy face with tears of joy,1
657,nét đẹp chuẩn hoa_hậu,0
6904,quá buồn cho cặp đôi mình cực_kỳ yêu_mến mong anh_chị hạnh_phúc,0
1895,nhìn bé này có xinh như khuôn_mặt không thiện_cảm lắm,0
6828,chưa cân_đối nhạt nhòa !,0
1630,mèn đét ơi người gì mà đẹp_trai dữ_dội dậy,0
4853,má nhìn phát gớm ấy,2
2313,qua trung_thu rồi mới đăng_vậy cháu,0
2830,cưng cái miệng duyên_dáng của bả ghê,0
590,xài app nên lúc béo tay bé tí,1
3937,bụng của tôn hành_giả đen quá vai với mặt thì trắng,0
27,ba gil chăm mẻ ok quáa,0
6638,không chấc nha nhiều cô tiền nhiều mặc đồ hiệu vẫn không sang nổi,0
6589,chỉ một từ thôi đẹp,0
3091,đỹ đan thi nhìn mắc ói bỏ_mẹ,2
6639,nhiều khi thấy tăng cân hay giảm cân thì không cần_thiết có rất nhiều diễn_viên cần có việc_làm mà khi nào cần mập thì tim diễn_viên có ngoại_hình mập và ngược_lại vì con_người khi mập hay ốm nhìn vào sẽ khác nhau mà chứ gì mà phải tăng cân hay giảm cân để hóa thân vào nhân_vật thấy không hợp_lý cho lắm bạn mập hay ốm khán_giả sẽ không để_ý lắm vì họ đâu biết ý đạo_diễn muốn xây_dựng hình_ảnh nhân_vật ra sao họ chỉ quan_tâm diễn_viên đó là ai thôi mà nhưng chắc chỉ mình nghĩ như_vậy chứ không phải ai cũng vậy nên phải thế,0
2961,đàn_ông tóc dài,0
3766,mắt có màu cũng là giả skull,1
779,nhìn cặp đùi chị mà em tự_ti loudly crying face,0
1337,tao thấy hõm venus như của chị này cực,0
1812,cái mặt lúc_nào cũng ngơ_ngơ đáng iuu kinh_khủng,0
1971,không sao đâu em chị 39t vẫn chưa có bồ hơi buồn tí nhưng hoài cũng quen kiểu nếu tình_yêu là gia_vị thì mình ăn healthy cho tốt grinning face with sweat thụy đẹp lên rồi thụy giỏi lại thông_minh vui_tính rồi sẽ có người_thương,0
5348,đẹp dữ trời anh có chồng chưa anh híhí face with tears of joy face with hand over mouth eyes,0
4907,như có bầu_vậy trời,1
6409,mai ngô dáng không đẹp chân ngắn khuôn_mặt cũng không phải xinh chỉ được_cái tự_tin và catwork tương_đối cử cô ấy đi nhìn là đoán trước được kết_quả rồi,2
4124,dễ_thương quá chị ơi thumbs up thumbs up thumbs up thumbs up thumbs up thumbs up,0
7428,với tôi chị tna luôn đẹp dù thẩm_mỹ hay không không quan_trọng là đẹp quan_trọng chị đã làm gì và ghi dấu_ấn theo thời_gian như thế_nào !,0
3941,ôi thằng chồng xấu quắc mà còn tra nam,2
4225,ngồi này là vừa tầm luôn ấy grinning face with sweat grinning face with sweat grinning face with sweat,0
5319,ôi đẹp vãi tấm đầu đẹp đến_nỗi tao lụy mấy ngày,0
1929,em thấy chị xinh quá lun mà nhìn màu son hơi già á chị chị thử nhiều màu son khác xem,0
6725,không tinh_bột mà vẫn có nửa bát cơm bánh_bao chay và khoai_lang ? ? trong khi pp ăn_kiêng không tinh_bột là low carb yêu_cầu dưới 20gr carbonhydrate / ngày mình ăn_kiêng lc khá tuyệt_đối + chạy 3km / ngày mà cũng chỉ giảm được 12 kilogram / 2 tháng,0
379,công_nhận con_trai đẹp mà phẫu_thuật thành con_gái u 50 mà nhìn đẹp không tì_vết,0
3979,n9 mặt xinh tự_nhiên gắn chi mấy hột trắng như mụn thịt ? nhìn hơi khó_chịu hé ?,0
7154,quá đẹp !,0
6468,nhưng lời thoại thì buồn_cười lắm thân_thiết mà cứ cô tôi anh tôi tức_giận khóc_lóc hay ngạc_nhiên điều chung 2 cái mặt trợn mắt gào_thét không hề giả trân haha,0
3491,mặt chị kia cứ sao á,0
6145,rất tuyệt_vời xin cảm_ơn tác_giả cảm_ơn soạn_giả đã đăng bài,0
2895,sao bả dí_dỏm dữ trời face with tears of joy red heart,0
1140,không ai cả toai để_ý bàn_chân của chị ấy nhìn cứ nhỏ nhỏ dễ thươn sao ấy,0
4316,phân_huỷ cũng không rút,0
3254,nữ chính này có gương_mặt phúc_hậu mà đàn_ông ai cũng muốn có được làm vợ đung nói là vua,0
1596,nó độn mông oành ra 2 bên đấy thôi,2
4899,bà này kiểu đẹp đẹp nét lạ lạ á lạ 1 tợn,1
6809,tui thấy khuôn_mặt lại mang nét đẹp công_nghiệp rồi trời_ơi liệu có còn người đẹp nào còn nét tự_nhiên nữa không ?,2
6705,chúc_mừng bạn nhé mình cũng như bạn như chỉ với 12 kilogram / 3 tháng và bây_giờ mình thật_sự hạnh_phúc vì thành_quả đạt được,0
525,body thua mấy dj,0
4967,đẹp rồi đẹp như thị nở rolling on the floor laughing rolling on the floor laughing,1
4393,phần đăng lại của bé đi ạ,0
5190,chân đẹp thiệc đó,0
5369,phiên_bản nào cũng được đẹp và thiện lành là được . .,0
924,đẹp mị điên_đảo thần_thái luôn,0
5461,sao mắt bả đẹp_vậy,0
3753,nhìn mặt qh đáng yêu ghê red heart,0
2445,mình muốn mua mỳ nhà nhân ăn thử nè,0
2439,không học công ngh thực_phẩm không kiến_thức nhiều giờ thực_phẩm bẩn tràn_lan coi_chừng công_an để_mắt tới,0
607,thiên_thần của chúng_ta đã xuất_hiện star struck star struck star struck,0
3553,loại $ 30 vừa già vừa da đen xạm chắc ẻm nói ẻm chứ ai việc éo gì phải môi_giới chụp tấm hình đứng trên đấy mỹ thì bao_nhiêu bé nt ngay thôi,2
2112,chị oi gái nhật có đẹp thiệt hong em thấy nhiều ý_kiến trái chiều nên em tò_mò quó em cũng muốn đi du_học nhật red heart,0
3300,tôn hành_giả giả hành tôn face with tears of joy,0
2819,tâm_hồn đẹp nhưng xấu thì không phải ai cũng thèm đâu,2
7407,chân mình như cổ_thụ rất buồn và tự_ti vì điều đó,0
2268,giấu đi có giàu đừng khoe hòi nữa vô trong khia ngồi đấy em đừng lấy danh_hiệu nổi_tiếng chị thấy nhiều người bị rồi em bé của em con nhỏ lắm nhé em grinning face with sweat,0
7235,chúc_mừng tường san vẫn luôn rất xinh_đẹp !,0
1768,cái chân bằng 2 cái tay của tao má ơi moai moai moai moai,0
245,bác cho em địa_chỉ em biết bác chục không đường với 10 lớn sữa đặc với,0
1315,ốm như nghiện là có thật,2
577,bóp app kiểu đó không sợ bác_sĩ giải_phẫu nhìn thấy sẽ khóc à,1
753,tuỳ gu và tiêu_chuẩn cái đẹp của mỗi người nha mình thích cơ_thể như_vầy,0
7250,maria perviy của belarus quá đẹp !,0
5551,á xinh qué,0
3452,nhìn mặt giống joker,0
564,bao_nhiêu người khiêng không đếm được không đếm được,1
2666,ũngnguyễntuấn c5s em ý đã rời nextech từ 2019 bán hết cổ_phần 30 % cho nguyễn huy_hoàng em ý không liên_quan,0
7028,một trong những hoa_hậu người việt đẹp nhất mọi thời_đại hoàn_hảo từ sắc vóc đến tri_thức ngoại_ngữ rất ngưỡng_mộ và yêu_mến miss intercontinental bảo ngọc !,0
2682,tú thấy xuống sắc quá ta,0
4741,vốn_dĩ là nhan_sắc như vậy đó giờ mà face with hand over mouth,0
4906,như bầu 5 tháng,1
7316,mỗi năm cho 1 nước đăng_quang là tốt rồi bình_đẳng giới sẽ được tuyên_truyền ngày_càng rộng_rãi năm sau đến ai đây ? miss phillipin nhìn xinh thật miss việt_nam cũng đẹp chúc_mừng nhật hà đoạt giải video giới_thiệu,0
5945,giống quá không cãi được,0
6228,cô này xinh_thế,0
1165,giờ treo cung chân_mày cũng rẻ lắm chị,0
5879,tập 1 hốc 10,1
1549,ịt ẹ body đẹp vái lòng,0
967,có nét same lowg thíi,0
921,đúng thần_thái mắt_phượng luôn,0
5258,cái tấm đầu_tiên là hình nền đth đầu của tao luôn bây ơi,0
3869,mặt ôg đeo kính mà trẻ thêm xíu nữa là giống virus rồi,0
4455,đủ chưa,0
3464,nhìn lại chân tao như giò heo =,0
6460,hic nói thiệt làm diễn_viên cũng phải yêu nghề lắm luôn nha giảm 10 kilogram thật là thách_thức mà,0
6935,các bạn ấy dáng đẹp nên mặc bộ nào cũng đẹp kể cứ nón huế và giày cao hoặc xăng_đan đừng đeo găng hay mũ lệch thì sẽ thuần việt hơn !,0
2916,xinh_đẹp sang chảnh dữ bà,0
7170,chuyển giới thật hoàn_hảo chỉ còn mỗi phần cổ_tay và bàn_tay là hơi manly chút thôi ! . .,1
4272,không ổn rồi,0
2481,yêu red heart tiểu_bối lắm nè,0
5757,tự_nhiên thấy chồng mình cũng đẹp chai,0
5787,ủa mấy bà mắc gì chê mỗi người mỗi gu khác nhau gu bọn mình đẹp gu người_ta xấu kệ ngta,1
6551,từ dáng_vóc đẹp như thế_mà có_thể mập vậy mập là xấu,2
1415,xinh hết phần thiên_hạ,0
4442,sợ clown face,0
3503,chị này có quả mồm trông ấy nhỉ face with tears of joy,1
3865,đùi bà thứ nhât đùi to ghê_hen,2
768,beautiful xinh quá đi nè người đẹp ơi,0
1538,nhìn bộ nhá sợ quá,2
7139,phải nói là quá đẹp ý mình là con_gái còn mê huống_chi đàn_ông con_trai,0
2713,có à hoàng xem vui và dễ_thương cười,0
6994,chúc em_gái đồng_hương gặp nhiều may_mắn đạt giải cao nhất cuộc thi,0
1365,nhìn nhỏ nhỏ chảnh chảnh kiểu xứng_đáng được yêu_chiều luôn ý smiling face,0
4624,giống trình trình_vậy,0
3081,cặp 1 là tổng_tài và phu_nhân tôi thích cặp đó có ai giống mình không red heart red heart,0
6272,lúc đóng phim tazan quá đẹp luôn,0
5918,tập xong ăn luôn phòng gym,1
5733,philippines và venezuela là 2 nước lãnh nhiều giải hoa_hậu,0
6287,hqh dạo này xinh quá body cũng đẹp,0
954,lần này tui thấy ê nha,0
3106,không em mê gái tại em là lgbt á,0
2836,xấu dễ so,2
58,10 bước để thoát khỏi sự kiệt_sức,0
6076,thích cô này dã_man luôn nó quyến_rũ từ đôi môi mà chẳng cần phải làm ố dề,0
554,ơ ma_tập gym này đan bà_con gai ló tiêu mất ngực anh,2
723,đẹp lắm anh ơi ao_ước luôn,0
6863,jessica huan với lúi koo sao đến giờ vẫn không thành đôi nhỉ ?,0
5982,quá đẹp khó có_thể nói khác,0
1641,thấy đẹp_trai là nghi nghi rồi smiling face,0
452,ồ sao toàn thịt ba_chỉ không cắt vài miến chấm múi ớt đê bạn thumbs up,1
6769,vẻ đẹp mà các anh mê_đắm là thế này đây gợi_cảm tự_nhiên ít son_phấn tui phán vậy có trúng hông ? thư kỳ cũng hơi hở lợi mà cô ấy vẫn cười thoải_mái vẫn đẹp như_thường đâu cần mím chi như lưu diệc phi,0
6868,tuyên huyên đóng vai quần_chúng rất nhỏ cuối phim đường bá hổ điểm thu hương mới thấy anh tinh giỏi cỡ nào sau_này xem cỗ máy thời_gian đóng cùng ctl đúng là trai tài gái sắc nhưng phải nói thật tuyên huyên mặt vuông chữ_điền đẹp phúc_hậu không hợp với phim cổ trang chị đóng vẫn thiêu thiếu hồn với thần,0
6382,áo_dài quá thường nhạt_nhoà không thấy đẹp,0
4493,quỳ kìaa,0
4250,lại phải thêm lọ man facepalming light skin tone,0
4998,dù nam hay nữ thì cô gái này vẫn đẹp,0
5420,à chắc một phần bài này có ý_nghĩa với tao relieved face,0
5485,thích sự vô_tư của em,0
1851,order shop ngay búp_bê này nóng_bỏng quá rùi,0
3983,kiểu gì chả làm vài cái ở bể_bơi,0
4156,tại có duyên quá grimacing face,0
7207,nhin tường san khác hẳn nhan_sắc các cô trước tôi nghĩ hoa_hậu của hoa_hậu chính là đây,0
1011,mẫu người con gái tui thích là đây,0
3602,diễn_viên nhiều người xấu quá hic nhân_vật nữ mặt nhìn như_nam,2
2055,đúng rồi,0
467,mặt không khác gì đĩa cơm cháy kho quẹt,2
6548,bạn này đẹp và hiền_hậu mình thích phim bạn ý đóng béo chút có sao đâu miễn là khỏe mạnh đâu cứ phải gầy_gò là đẹp,0
3512,nữ chính xinh mà giả trân không có chiều sâu cảm_xúc như bình hoa di_động đụng tí là thở hổn_hển nhạy_cảm_vãi,1
7054,người tây sớm nở thì nhanh già thôi,1
764,để có được dáng đó không phải dễ quá quá khâm_phục,0
4697,thoi thà như ngày_xưa che mặt mà không có drama,1
2544,ăn thấy gớm,0
1805,nhất_quyết không để cho các chị lấy chồng loudly crying face,0
922,2 nàng đẹp gái đã vậy còn đẹp giống nhau nữa như 2 chị_em vậy á,0
594,dáng đẹp quá mê quá em nguyên ơi,0
2314,có léo mới vui chứ sao đẩy léo ra sến quá,0
2681,à tiến đẹp_trai quá red heart red heart,0
7277,lắm hoa_hậu_thế,0
276,nét căng anh ơi chắc vẫn phải có time tập siết cơ chứ anh nhỉ thumbs up,0
1960,không bít sao nữa nhưng mỗi khi xem mấy clip của bạn mình lun thấy ghen_tị vô_cùng ! sao lại có người dễ thằng dí_dỏm thông_minh dữ dzay trời ! smiling face with smiling eyes smiling face with smiling eyes smiling face with smiling eyes năng_lượng tích_cực luôn tràn_đầy trong con_người bạn !,0
7418,1 57m mà lùn gì chỉ hơi thấp thì đúng hơn,0
5474,dễ_thương dữ trời,0
1701,ngày_xưa bụng phệ thì sang ngày_nay bụng phệ đéo sơ gan thì cũng tiểu cmn đường,0
2316,trời_ơi bà n này thiệt vô_duyên lãng thúi,0
3885,nam 9 non_choẹt và gầy quá nhìn trẻ hơn nữ 9 nhìu quá,2
3327,anh thứ 2 giống giống bác tao face with tears of joy,0
1244,chân cao chân thấp đúng không,0
6535,nhìn cơ_bắp quá,0
3499,tù_nhân nữ mà thực_sự đẹp như_vầy chị đại nó xài tới chết,0
6787,xấp_xỉ tuổi 50 rồi mà em vẫn đẹp thế này,0
3272,1 bà mắt đẹp hơn mà lị,0
7349,thấy trà_my giống hoa_hậu mỹ xuân quá có ai thấy giống mình không ?,0
5729,có_lẽ không hợp gu mình thấy con_gái Việt_Nam đẹp hơn,0
2091,tui cũm z hẹ hẹ,0
1619,hai đứa này đáng yêu quá !,0
3263,mé lâu rồi mới xem bộ trai tài gái sắc vậy nó hay nó cuốn không muốn kết phim luôn á crying face,0
4394,í ảnh là bù để quý á smiling face with hearts,0
5324,cười đẹp nhỉ flushed face,0
2294,gia_đình em nhân cũng làm trải nghiệm và sử_dụng máy với lại đóng_gói thực_phẩm này luôn ạ red heart smiling face with smiling eyes,0
1400,em xịt máu mũi tới nơi =,0
6384,đặng thu thảo nhìn nhẹ_nhàng thanh_lịch sang_trọng nhất,0
1115,wow nhx how ? ? 2 cái núi kia,0
5097,đại minh_tinh rose,0
3171,bà chị của tề chu slay quá tui mê luôn rùi,0
947,bả múa cái tay nhìn phèn PROFANITY_STRONG nhìn như ngón cụt face with hand over mouth,0
6508,lúc mập nhìn như quý bà nặng_nề còn ốm xuống xinh_đẹp trẻ_trung như 1 quý cô,1
6098,qúa ý_chí và bản_lĩnh vượt qua dèm pha để đi lên người phụ nử tuyệt_vời u50 đẹp và sang,0
6124,bạn và mẹ thật hạnh_phúc chúc_mừng bạn,0
4391,quỳ rồi ạ há họng lun rội ạ smiling face with hearts,0
102,nhìn phát ớn,0
2353,chúc cho tiểu_bối sớm biết nói để nghe tiểu_bối nói sẽ đáng yêu nhiều hơn !,0
6143,mê_mẩn cô này đến mức 10 năm không yêu ai giờ vẫn mẩn mê,0
1276,có ai giống tao không mắt to quá nhìn dị vãi,2
4281,thánh gọi vốn,0
2410,tóc nầy là đẹp đừng đội tóc giã Việt_Nam nắng_nóng khó chui nó sẽ dài con phải kiên_nhẫn nó sẽ ra nhanh lắm bây_giờ nhìn màu tỏc cắt kiễu tém nầy rất đẹp thumbs up red heart,0
4742,hãy như đào lê phương hoa đời mình mình sống không sân si mà ai cũng phải ngưỡng mo,0
378,chuyển giới đẹp hãy luôn tin vào bản_thân và sống thật với chính mình !,0
3920,lông ở dú bựa vãi,2
3189,chứng_minh cho câu nói của video đầu đến cái bóng của cô ấy em cũng không bằng,0
3611,làm bồn chứa tinh á hả ?,0
6086,ngu mặt vuông mũi phù_thuỷ,2
1817,ẻm ngoan xinh iêu quá tui mún ôm ẻm,0
3995,anh tú lại sướng òi smiling face,0
2803,dạo nì tóc bềnh_bồng bông xinh quá troèn rùi,0
6567,tuyên huyên quá dễ_thương nhất là môi cười và diễn không chê được,0
5978,ngắn_gọn tuyệt_vời,0
3863,ngoại_hình đẹp không thì không qtrong qtrong là bạn phải biết bẻ cong không_gian penguin,1
4901,động_lực nào khiến chị tự_tin đến thế_vậy smiling face with halo,0
858,đầu bả đủ dầu lấy ra rán cá được ấy,1
3568,nhìn như mấy thằng bại não nhưng đẹp_trai và ngầu thật và tôi vẫn cho 1 like vì sắp đổ_bộ về Việt_Nam mìk rùi hehehehehe tui không dùng tiktok,0
4831,kinh_khủng vãi iồn con mụ trà_bông,2
847,môi bị ong đốt à,1
1313,anh này khỏi mua đồ nạo dừa mỏ anh làm được hết,2
1085,cái mỏ dài 10m,1
189,tuy néch hơi thâm nhưng có triển_vọng,2
5581,đẹp mà chửi thề luôn á trời,0
2503,red heart ui xem bối nhảy mà buon cuoi nguc tan cong mông phong_thủ,0
3783,ông kia ngực khủng,0
6375,đúng rồi ! mẹ đẹp mọi góc nhìn thanh_thoát hơn,0
409,tui thấy mấy bà 50 ở quê tui suốt ngày ngoài đồng còn trẻ và đẹp hơn nhỏ này nè face with hand over mouth,1
4057,không ai bằng anh tú có cô vợ 10 / 10,0
6852,chị ấy thật là đẹp,0
4326,face with hand over mouth face with hand over mouth face with hand over mouth face with hand over mouth đẹp_thế,0
3972,gì mà ốm nhôm dị trời,2
1093,mỏ mới ăn mì cay chắc lun,0
5480,nàng ơi xỉu roi smiling face with heart eyes face with hand over mouth winking face,0
5064,chị tao dị mà chê body với thần_thái chưa ai qua nổi bả smiling face with hearts,0
364,miễn_là con_gái là được,0
3133,yo michael jackson đang làm gì ở đây vậy skull,0
480,xương bọc ra vẫn khoe được,2
4413,tự_tin cân 4,0
3350,con mie nó ngon PROFANITY_STRONG,0
