id,text,label
902,nấu cơm mặc quần quê_mùa,0
3500,kiểu cười một người tâm_thần !,2
4892,làm tao liên_tưởng tới con_heo chuồng =,1
1389,mê cái_vẻ đẹp bả face blowing anh kiss,0
1419,nét nèn nẹt lun chị yêu,0
5879,tập 1 hốc 10,1
7020,thời bây_giờ tiêu_chuẩn lạ lắm hoa_hậu không đẹp,0
3726,dùng app hết thôi,1
6675,giới ns tìm người như hà cười thu thảo hơi hiếm,0
7267,tôi chọn bea patricia magtanong philippines khoẻ đẹp hiện_đại năng_động,0
2166,thương bối quá thấy bối tình_cảm quá thương_nhân khéo nuôi cháu quá,0
3114,ê đớ thủ đáng ghét enraged face,0
4286,lại phải làm quả lọ,0
982,sắc_đẹp nghiêng nước nghiêng thành,0
3553,loại $ 30 vừa già vừa da đen xạm chắc ẻm nói ẻm chứ ai việc éo gì phải môi_giới chụp tấm hình đứng đấy mỹ bao_nhiêu bé nt ngay thôi,2
3640,ông đầu_tiên nam ngực nó to hơn cả con_gái,0
5777,lè khe ok nè anh,1
1527,chân xấu điên,2
1850,như ma nơ_canh ; cứng còn hơn cả silicon lắm con lắm đứa khen xinh được đúng bọn mắt toét,2
16,nhìn em tựa như siêu_mẫu kate moss thập_niên 1990 ! cô cao 170cm hình_như chỉ nặng 45 kilogram !,0
5416,đẹp_thế,0
1334,cao_ráo trắng_trẻo lại còn học giỏi nữa hâm_mộ thiệt sự smiling face,0
6139,dễ_thương quá chúc 2 bạn hạnh_phúc,0
648,không chỉ đẹp còn toả năng_lượng rất riêng – kiểu vừa mạnh_mẽ vừa thanh_lịch,0
6012,sao không áp_dụng phạm_vi toàn_quốc luôn ?,0
2897,face with tears of joy face with tears of joy face with tears of joy ta lạy bả càng ngày_càng xinh nha,0
3846,nhìn gầy sao mạnh_mẽ dữ_vậy,0
5902,tập được tý đi ăn gấp 3,1
6115,mặt nhìn gớm quá,2
2086,gương_mặt em thuỵ nhìn giống anh dưa_leo ngày_xưa chưa phẫu_thuật thẩm_mỹ,0
4149,trước_tiên trách thân trách phận phải tự đặt câu hỏi tại_sao người khác không í tới mình bạn không cần phải hoàn_hảo bạn cần đủ tinh_tế trước,0
6340,thiệt sự người thế hình thấy đẹp chứ phụ_nữ_trung_niên phải có chút da thịt nhìn mới sang_trọng có sức_sống có_thể ăn_uống kiêng_khem có vóc_dáng đẹp đúng ngưỡng_mộ thiệt không có chút mỡ bên nhìn người gầy_gò không hấp_dẫn,2
117,chúng_ta con_người chứ mày con_người đâu,0
5694,người trước giờ luôn chê_bai hoa_hậu ngân anh chắc_chắn họ có nằm_mơ cũng chẳng bao_giờ bằng cô,0
1767,trời_đất oii cây củi cử_động moai moai,1
2135,mình giống thuỵ đi nước_ngoài học tiếng đúng như thuỵ nói mình đủ quyết_tâm mình sẽ làm được thôi < 3,0
4082,hộ em video ạ mọi_người red heart,0
322,sửa 100 % ngày_xưa vừa to vừa bè 2 bên make up cách cũng không_thể giấu được face with tongue,1
753,tuỳ gu tiêu_chuẩn đẹp người nha mình thích cơ_thể như_vầy,0
5438,thanh_xuân quá,0
1011,mẫu người con gái tui thích,0
7253,tường san đẹp quá,0
3214,tay ông số 2 đẹp dữ thần drooling face drooling face,0
6240,cao_vậy có bồ không,0
100,có mắt đã ghê . . smiling face with horns,0
2982,haha nhìn 2 ông_bà vid thứ 2 kiểu bọn bay đi cho tao face with tears of joy face with tears of joy face with tears of joy face with tears of joy comment đầu_tiên được ghim hong chụy yêu,0
7342,kỳ duyên nhìn ngây_thơ trong_sáng nhất,0
1701,ngày_xưa bụng phệ sang ngày_nay bụng phệ đéo sơ gan cũng tiểu cmn đường,0
2330,bạn nhân bày cho hai ông múa buồn_cười muốn xỉu luôn face with tears of joy face with tears of joy,0
2031,rồi bà làm gì như rớt nước_mắt vậy bà ? rồi bà ọp phan sài_gòn cho tui đu càng nha bà red heart,0
947,bả múa tay nhìn phèn PROFANITY_STRONG nhìn như ngón cụt face with hand over mouth,0
1538,nhìn bộ nhá sợ quá,2
1840,nét mặt cô phúc_hậu thiệt sự hồi trước xem phim cgnactctđ không nghĩ cổ sn 1983 tưởng lớn hơn nam chính vài tuổi,0
7322,đại_diện ấn độ nhìn cơ_bắp khoẻ_khoắn ghê,0
2591,quảng_nam cáo ngon lắm mua về toàn nát không có miếng to thôi toàn vụ không ai dám mua nua,0
2243,gia_đình em nhân làm món mực trứng nướng kiểu thái nhìn ngon quá thử chắc cũng mê,0
4160,ô thấy hình_bóng mình ta flushed face face with tears of joy,0
4129,xin số mua súng face with tears of joy,0
2880,cười chết tui bả duyên quá cơ rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,0
6149,bây_giờ cũng đỉnh đỉnh rồi đặc_biệt phẩm hạnh học_thức bà nữa thực_sự ngưỡng_mộ,0
6364,đẹp_đôi quá à,0
3238,đẹp khí_chất phàm_tục,0
971,ba_chỉ giò_mỡ,1
5461,sao mắt bả đẹp_vậy,0
2087,cố cô gái flexed biceps mọi điều may_mắn thành_công sẽ em sớm thôi chị thích kênh em lắm yêu em face blowing anh kiss,0
3004,chị mặt nhọn quá trời nhọn luôn trái sầu_riêng nhọn quá trời nhọn luôn á sầu_riêng mải đỉnh,2
3989,tui con_gái còn không nhìn mặt,0
5133,khen x10,0
3279,có nhiều phim nữ chính đóng xinh lắm xinh kiểu cuân không rời mắt được,0
6534,em rất thích nghe chị hát bài em yêu anh chúc chị luôn mạnh_khỏe xinh_đẹp,0
1970,tình_nguyện ăn món ăn cả đời red heart,0
4320,chị ơi,0
7207,nhin tường san khác hẳn nhan_sắc cô trước tôi nghĩ hoa_hậu hoa_hậu chính,0
3247,ta nhấn tim liệt màn_hình rồi,0
7055,quá bình_thường,0
2224,vô_duyên quá vậy má nội,0
2253,​ nghĩ_bụng ta bụng người không bạn bình_luận góp_ý đúng để_ý 1 tay têru không cử_động được ăn_uống ngồi kiểu vậy không được thả mái,0
5599,tôi bị umê nụ cười rồi smiling face with heart eyes,0
810,nhìn biết cơ căng rồi,0
1415,xinh hết phần thiên_hạ,0
5808,gu em nè nhận hàng,0
1316,tao nói thiệt makeup douyin mắt to tổ_bố mũi chút ét môi chúm_chím nhìn dị PROFANITY_STRONG mọi_người cứ tung_hô,0
6498,mình thích nét đẹp phan như thảo rất nữ_tính,0
6787,xấp_xỉ tuổi 50 rồi em vẫn đẹp thế,0
6382,áo_dài quá thường nhạt_nhoà không thấy đẹp,0
5596,thơ zị trời,0
257,dò chỉ như cặp kiếm zậy smiling face with sunglasses bén quá bén,0
1596,nó độn mông oành 2 bên đấy thôi,2
4727,có xinh bây_giờ đâu,1
899,ảnh 6 ảnh tạo nét,1
3172,bà đầu_tiên nhìn slay kinh_khủng,0
2270,thời_buổi làm kiếm tiền không ai nói chuyện ngân 98 . . lấy làm_gương face with open mouth sức_khỏe người tiêu_dùng nha bà nhân face with open mouth,0
5793,tự_nhiên thấy chồng mình cũng đẹp_trai,1
2652,có đẹp có xinh có bóc lửa cũng tàn tham thâm,0
6777,hồng kông 1995thư kỳ_vẻ đẹp . . rất lì . . sắc vẫn quyến_rũ . . kiêu_kỳ như xưa . . !,0
3860,thế ổn rồi sửa riết đứa cũng như đứa,0
5926,tôi cũng bị chê không ăn được sợ lại béo hơn rolling on the floor laughing rolling on the floor laughing rolling on the floor laughing,0
3165,bà đầu cos nhỏ wonyoung đúng slay,0
797,ơ nay thấy bé bự facebook nè,0
7337,ăn_mặc lố_lăng phản_cảm_thích khoe da thịt đi chỗ khác làm xấu hình_ảnh đất_nước Việt_Nam,0
6155,sinh thời bà nội bà ngoại tôi phải nói bà quá đẹp !,0
5936,nuốt bạn luôn rồi hả,1
2825,ơ hơi vô_duyên chị có đẹp đâu ?,1
14,giog bộ xuog di_động,2
5729,có_lẽ không hợp gu mình thấy con_gái Việt_Nam đẹp hơn,0
6378,mẹ hồi trẻ đẹp mê,0
309,trai gái_vậy,0
2054,gai ' noi ' gi vay gai ' tui khong hieu gai ' noi ' chuyen gi luon troi,0
5419,huhuu xinh thế loudly crying face,0
7404,đẹp quá ! mình cũng chân to đùi to,0
2103,nẵng lượng chỉ giúp toi thêm động_lực học_tập típ hehe love u,0
3391,con bé nhìn mặt giong y chang sát_thủ hai con mat ti_hí xấu banh nhà lổng nhìn nó ác kinh mới bi lớn y chang sát_thủ nhìn ghê,2
6136,diễn_viên gì nhìn đẹp nhân_tạo quá,1
7070,nhìn cô gái đức đăng_quang rồi liếc phương anh thấy quá nhạt_nhoà em trượt top không có gì lạ học_thức thôi chưa đủ chưa kể phần thi em quá nhạt đặc_biệt trang_phục dạ_hội xấu tệ,0
4759,quả nền xám_xịt he broken heart,1
350,chú voi con face with tears of joy,0
1581,nghĩ mãi không quế anh đẹp vậy_mà đăng_quang bị chửi quá_chừng chửi so sáng á_hậu nữa chứ,0
1136,ăn nhiều chú ơi face with tears of joy,0
7199,thua lương trung_kiên hết,0
2043,yêu bạn,0
4571,tao nhìn ông chồng trình trình bây ơi eyes,0
3756,anh tú cười đẹp quá tròi,0
6972,chúc_mừng bảo ngọc nhe cố đã đăng_quang hoa_hậu liên lục_địa rồi bây_giờ thêm đăng_quang hoa_hậu_thế_giới nữa nhé,0
2016,dạo xinnh_thế,0
1284,đánh má hồng cam nhìn tươi hơn,0
3256,công_chúa già còn hơn thái_hậu nữa face with tears of joy face with tears of joy,0
4442,sợ clown face,0
4378,quý không cần bù,0
2378,đâu mặt lâu sấu đầu nhanh hết yên_tâm đi cháu gái tháng đẹp,0
3008,slay girl đẹp quá,0
981,em chưa yêu ai anh người đầu_tiên em rung_động,0
5492,mọi_người ơi điện_thoại gì quay nét vậy ạ,0
368,có cả nyc tôi luôn rolling on the floor laughing rolling on the floor laughing,0
7014,tố_chất bên đã hoa_hậu chỉ cần tự_tin sẽ toả sáng trở_thành hoa_hậu không có tố_chất hoa_hậu bên có cố_gắng cách cũng sẽ không hoa_hậu được,0
7027,đúng nghĩa đẹp gương bn không đẹp gương_mặt bn chỉ xinh_xinh dễ nhìn thôi,0
4027,mệt không,0
6507,chị mình thấy dù mập ốm cũng đẹp như nhau có nét rất dễ_thương dịu_dàng,0
6852,chị thật đẹp,0
67,mang thai 10 tháng,1
4137,sợ quá ! đâu ai dám grinning face with sweat,0
6213,xấu quá đi,2
737,giao_diện quàng_tử,0
6889,không bất_ngờ hơi buồn cho nhân_tình_thế thái,0
771,nhìn haha x ' dã con bà man face with tears of joy face with tears of joy face with tears of joy,2
2300,đúng chuẩn bạn yêu,0
2323,ông thành như con_rối cười vỡ_bụng,0
179,che mặt đi được,1
1677,chân_như đàn_ông luôn nhìn thô thực_sự,2
5875,chị phản_bội hội chúp by à,0
769,cười y_như con quỷ dạ_xoa,2
6298,bạc đều như chị đẹp bạc lốm_đốm luốc luốc không đẹp,0
2575,mức cho con thuận ăn chứ ăn chung ai dám ăn nồi nữa nhìn kiếp ăn_uống cho phái rõ_ràng trước sau gì phải mức riêng,0
6458,tôi nghía trailer 5s . . !,0
311,sao nay ốm zạy chị yêu,0
4878,tưởng bầu không á,0
3469,thấy giò bích phương đẹp hơn nhìu,0
5600,xinh chị ơi smiling face with heart eyes,0
1169,tẩy tế_bào chết đi chị,0
6911,buồn mở_mắt đã thấy sock,0
594,dáng đẹp quá mê quá em nguyên ơi,0
1506,đẹp không phải gu mình vẫn thích ẻm tin = ],0
6255,nhìn trẻ như cách 20 năm !,0
1679,trông quả chân chối thật_sự =,2
2234,chúc hai vợ_chồng ăn ngon_miệng,0
1822,người ơi người đẹp dã_man ý người ơi người ơi tôi mún gói người mang giấu kho báu ơi,0
5873,hy_vọng anh pt chưa bị ăn,0
5955,toàn ảnh ảnh đẹp,0
5925,xinh không thuộc về ai cung chỉ thế thôi đêm về ôm gối grinning face with sweat grinning face with sweat grinning face with sweat,0
3719,s2 đúng gọi vốn,0
4780,tởm PROFANITY_STRONG disappointed face,0
4779,trông như con vịt dm,2
2929,cá_tính quá chị ơi grinning face with sweat,0
6694,mập béo 50 70 kilogram số oki chứ tính bằng tạ chịu rồi,2
4121,kéo,0
1542,đẹp vậy rồi cứ làm răng sứ hết rồi sau_này tụt lợi !,0
5642,gu mình face savoring food face savoring food,0
5633,quá xinh,0
6515,trước áp_lực người hâm_mộ cũng như ảnh_hưởng sức_khỏe thừa cân người đẹp quyết_tâm phục_thù lấy lại gì đã mất từ cuối năm 2020 nay cô khiến người hâm_mộ không phải thất_vọng lưu diệc phi tái_xuất liên_tục làm đại_diện cho nhãn hàng_tỏa sáng sự_kiện cô tham_gia gương_mặt không góc chết vóc_dáng vạn người mê cuốn_hút mọi ánh nhìn,0
6853,i love you,0
3763,số 1 đẹp vaix mắt trông nó sáng ánh đôi mắt trong_veo màu xanh lục smiling face with smiling eyes red heart smiling face with smiling eyes red heart smiling face with smiling eyes,0
7168,công_nhận hương giang đẹp thật đẹp không tì_vết nhìn quá nữ_tính yêu ngay nhìn đầu_tiên hic,0
4550,quỳ bút face with tears of joy,0
4447,chọn 1 relieved face,0
6419,không_khí chắc có topping trân_châu phô_mai quá,0
1603,giống con gà quá loudly crying face,2
1378,làm_sao chăm đẹp như thế anh,0
3095,sao củ tỏi hiện_tại mập_vậy,2
2115,thua chị có 1 tuổi em cũng đang tính đi học hệ tiếng học tiếng trung red heart coi video chị xong cảm_thấy đi học thui ahihi dạ chị đẹp nha da đẹp nâng tầm nhan_sắc kiss mark,0
1951,cô bé có cách nói_chuyện thu_hút quá dẫn chương_trình thay lời muốn nói chắc cũng cũng á hình_như ctrinh hết rồi phải smiling face with smiling eyes,0
2685,ôi trời cả team ai cũng phát_tướng grinning face with smiling eyes,0
4803,kinh_tởm,0
153,mắt lè khe,1
4359,anh cuối cân có gu chắc ln smiling face with hearts,0
625,keo quá hai mẹ con ơi loudly crying face rose,0
145,nghị_lực phi_thường võng,1
6427,mình ăn_uống đầy_đủ ăn ngon_miệng ngủ đủ giấc mãi không tăng cân cứ 45 quay đầu giảm cân cũng mệt tăng cân cũng không hề dễ,0
4691,xinh à face with tears of joy,0
2748,ông linh ông phương đzai nhề trắng voãi,0
1659,dáng bà mang quần ống xuông đầm body dài nhức nách_head shaking horizontally,0
5249,ê ổng ngô lê thành_đạt pk tao xem ổng 2 năm trước die die ổng,0
2458,bây_giờ còn khuyến_mãi nữa không cháu,0
2686,uaafyzteam giờ có bạn nữ xinh gái dễ_thương ghê,0
4360,làm không được xu_hướng pleading face,0
6473,hòa mz thông_minh lắm rất thông_minh,0
3555,nhìn mặt con nay mất ói mửa face vomiting vay trời,2
4726,trông bắp_tay thấy ớn =,2
4352,ê kì rồi,0
1328,vú to óc như trái nho đúng không sai,2
4124,dễ_thương quá chị ơi thumbs up thumbs up thumbs up thumbs up thumbs up thumbs up,0
1395,siêu_mẫu chị đẹp quá đi thôi red heart,0
6663,anh yeu em ha tang ơi,0
1047,tuyệt sắc giai_nhân,0
3248,bảo sao gái đẹp ngày_càng hiếm face with tears of joy crying face,0
4764,sao nền bả nhìn xám_xịt_vậy,1
6604,anh bạn trai cũ chắc giờ đang đọc bài rồi khóc một_mình,0
3984,hết linh tây chuẩn_bị phương thi face with tears of joy face with tears of joy,0
5269,anh bot hả smiling face with hearts,0
5092,ơ cảnh xoay váy huyền_thoại chị đầm màu vàng smiling face with hearts chị mãi đẹp quyến rủ,0
4292,xem video 10 lần vẫn thích kiểu đơn_giản dễ_thương hơn,0
1375,sao đẹp gái vậy con_gái như tui cũng mê pleading face,0
4261,người xem person in bed dark skin tone selfie dark skin tone person taking bath dark skin tone selfie dark skin tone toilet selfie dark skin tone tôi person in bed dark skin tone pinched fingers dark skin tone bird chipmunk jar,0
1819,ả ta bước_đi gần 1 tiếng đồng_hồ màn_hình điện_thoại tao rồi chưa có sự dừng lại vậy_mà ad nói clip chưa 10s face with rolling eyes smiling face with tear,0
3652,chỉ thấy trang_điểm quá đậm người nghiện trang_điểm kết_luận con_người thik khuôn_mặt được vẽ hơn khuôn_mặt thật họ,1
2792,mặt dễ_thương nè,0
7314,hoa_hậu đẹp cá_tính bộ váy mất điểm quá,0
2794,da mặt hơi bị đẹp nghen smiling face with hearts đẹp lung_linh lam tim anh rung_rinh_nhe,0
4244,mê bà quá ròi face blowing anh kiss face blowing anh kiss,0
2903,body đẹp quá chỉ cách đẹp ạ crying face,0
6194,em nay múp quá,0
3206,myamar nhìn tưởng anh_em thất_lạc lương bằng quang face with tears of joy,0
7186,dáng đẹp gương_mặt vẫn còn xíu nam_tính hương_giang ta vẫn chuẩn nữ hơn,0
232,mới chuộc từ cam về á,0
2809,đi thẩm_mỹ cho đẹp đi gái … . . có đôi gương chưa,0
3503,chị có quả mồm trông nhỉ face with tears of joy,1
1185,8 múi ngon quá,0
6754,nhìn trẻ mắt cũng mờ tóc cũng bạc,0
6668,xin được trân_trọng chúc em sức_khỏe may_mắn hạnh_phúc em không_những đẹp về sắc vóc về thời_trang còn đẹp đạo_đức tư_cách sống biết yêu_thương chia_sẻ mọi người,0
2231,em an ngoi lun chong an không duoc luon,0
4322,yêu quá chị hương ơi,0
2801,má . . đã xấu_xí rồi còn kiểu tạo nét như con . . muôn_đời tàn . . ưa đ nổi,2
3929,con_nít có râu,0
2840,giơ_nách lông nách mạng nhiều vô em tự_nhiên có bồ hà face with tears of joy,0
883,tuong nhu con ha mã ma_sỉ,2
1064,nhìn hình_ảnh sẹc si cũng không khác em,0
1605,hoá_ra tôi mê bất_kỳ thứ gì đẹp_trai kể_cả chó =,0
7260,thua vợ tôi hết,0
7224,ôi ! em belarus tui đâu mất tiu gồi,0
536,béo phì cứ chubby chubby tự nhận mình béo phì đi đã rồi ngta sẽ ủng_hộ body bạn,2
3318,mặt nhìn hơn 60 nói mới hơn 30 tuổi ka face with tears of joy face with tears of joy face with tears of joy,1
6804,cả nhà ai cũng đẹp quá_vậy,0
633,tóc đẹp ghê,0
2643,ngồi_tù xem lai nghi lại hình_ảnh video lố_bịch,0
5935,béo đâu mũm_mĩm face with tears of joy,1
6679,không hiểu sao có_thể mời người_mẫu mập_ú sân_khấu ! người_mẫu gì mập_ú thế !,2
124,ăn hết cả quan_viên 2 họ,1
2698,giáp bird anh lâm đâu lủng_lẳng_vậy,2
279,trừ cứt còn 30 không thinking face,1
2059,đợt ni chị xinh quâ_vậy,0
5598,nụ cười gây thương_nhớ quá chị ơi,0
5256,tấm đầu tấm đưa tao tới ổng trời relieved face,0
6951,vóc_dáng thướt_tha bảo ngọc gợi nhớ cười trương tử lâm Trung_Quốc mw 2007 hy_vọng em làm_nên kì_tích sân_chơi,0
6554,giảm bớt đi cho dễ mặc quần_áo,0
6237,PROFANITY_STRONG đúng cty ngân 98 zubu,0
740,bạn rất đẹp ngưỡng_mộ bạn thumbs up thumbs up thumbs up,0
5122,quá đẹp mê mẫn smiling face with hearts smiling face with hearts,0
1252,miệng tới mang_tai,2
6045,kiến_thức kém_cỏi như mình đang cố gằng tự giải_thích cho bản_thân không phải ai cũng có khiếu âm_nhạc hát như nữ mc !,0
663,eo ui vòng 2 như dk 54 55 cm_vậy,0
441,em coi 10 lần chưa thấy coi típ,0
37,có chương_trình bye_béo,0
6950,đúng đời không như mơ cô đi thi cũng quyết_tâm đạt giải kết_quả_thực_tế trắng_tay,0
3533,ê có ai nhìn con mắt bà đầu bị sợ hem ?,2
2671,rất ngưỡng_mộ người phụ_nữ sống có bản_lĩnh chiều sâu rất thông_minh,0
6218,bộ đi tập gym da bị nứt thấy ghê_vậy hả mom,1
1956,thụy 1 cô gái rất giỏi bạn xinh giỏi hàng ngày,0
6868,tuyên huyên đóng vai quần_chúng rất nhỏ cuối phim đường bá hổ điểm thu hương mới thấy anh tinh giỏi cỡ sau_này xem cỗ máy thời_gian đóng ctl đúng trai tài gái sắc phải nói thật tuyên huyên mặt vuông chữ_điền đẹp phúc_hậu không hợp phim cổ trang chị đóng vẫn thiêu thiếu hồn thần,0
4608,không rung_động nổi d,1
5718,trời_đất ơi ! hoa_hậu à ! ?,1
4901,động_lực khiến chị tự_tin thế_vậy smiling face with halo,0
5412,xinh dữ zậy nè face holding back tears,0
2741,cặp đùi nhìn muốn đặt tên con,0
2195,chúc gia_đình bạn thương lộ bình an red heart red heart red heart,0
6318,màu tóc quá sáng quá chói hoàn_toàn không hợp cảm_giác kate trông già_dặn hơn mái_tóc đã bạc rất nhiều mức kate phải nhuộm màu sáng bớt lộ tóc bị bạc ? màu nâu vẫn hợp_nhất !,0
4289,sao tao thấy giống quá zậy,0
2298,làm phải chuẩn chỉ ngay đầu đừng giống ngân 98 tới lúa lại thấy chất cấm chồng đồ ăn bà nhân 95 nhen,0
7340,nezien thật đáng,0
4277,xinh quá,0
6422,tôi duy_trì cân nặng mình 14 năm hiện_tại đi kiểm_tra lại bị mỡ nội tạng quá cao chỉ_số mỡ nội tạng 13 mức báo_động mới hiểu mỡ cơ_thể mỡ da sẽ dần chuyển_hóa thành màng mỡ bám tim gan_ruột dẫn bị gan nhiễm mỡ độ 2 giờ thực_hiện chế_độ ăn low carb high protein đã giảm được mức mỡ nội tạng 10 hi_vọng thời_gian tới sẽ giảm mức 7 8 ok,0
6270,ôi thần_tượng lòng tui thời_gian tàn_phá con_người nhanh quá xem_lại geogre of jungle cười muốn xỉu tập kinh_điển the_mummy,0
4822,nhìn da xám_xịt mỡ cả tấn lòng thà lòng_thòng bụng to nhìn tởm bỏ vãi cả iồn moai,2
1155,vận_động_viên thấy bạn giữ được vẻ nữ_tính xinh,0
2277,thực_phẩm gói bán thị_trường cũng thế_mà ngáo à face with tears of joy face with tears of joy,0
2860,make up dễ_thương cộng thêm váy công_chúa hết nước_chấm red heart red heart red heart red heart,0
813,bạn cuốn_hút smiling face with heart eyes,0
2477,bối dễ_thương lắm,0
2462,mì gói gia_vị đã sx sẵn rồi nhân lấy về chỉ đóng_gói thôi như_vậy mới atvs,0
5363,bạch nguyệt quang day ư,0
1019,nghĩ mình dễ_thương à dễ_thương thật,0
6296,công_nhận em có mái_tóc dài dày đẹp !,0
1607,không_thể rời mắt khỏi megan loudly crying face loudly crying face,0
1941,xinh_đẹp giỏi_giang quá thuỵ ơi,0
6903,ngay từ đầu mình đã nghĩ 2 người thật_sự không hòa_hợp vấn_đề thời_gian có ly_hôn như không thôi nó đã tới,0
1285,chị đổi kiếu tóc có_thể giúp mặt trông thon gọn hơn á,0
1843,người có một mẩu hở tí đánh đá face with steam from nose,2
3127,chị simmy còn làm_đẹp hơn 4 người luôn,0
6127,hai mẹ con vui_vẻ quá,0
2325,bối thông_minh cưng quá,0
2572,con chi thuan dễ thuong,0
7317,may_mắn sự sắc suất ta mới được hiện_diện thế_gian dù sinh không được hoàn_hảo sự may_mắn cuộc_sống có ý_nghĩa hơn hãy sống thật chính mình làm theo gì mình muốn,0
2485,bôi cưng dê thương quá đi cô thích xem tiểu_bối ngày,0
721,ý lần coi cha tui đều coi mỏ ổng thôi ý quánh mỏ xinh vcut,0
1812,mặt lúc_nào cũng ngơ_ngơ đáng iuu kinh_khủng,0
2248,vô_duyên quá bà nội vợ_chồng người_ta ngồi gần nhau cũng nói nữa thấy người_ta hạnh_phúc mình ganh_tị à,0
1181,múi núi dị bạn,0
4949,ê bị sợ,0
2682,tú thấy sắc quá ta,0
378,chuyển giới đẹp hãy luôn tin bản_thân sống thật chính mình !,0
4361,quỳ rồi làm gì nữa,0
434,thần_thái 10 điểm có dư,0
2537,mỏ bà nhân quá trời thích xem bối bơ phải tắt_tiếng,0
6797,đẹp tôi thích suy_nghĩ bạn,0
4449,quá nguy_hiểm đl clown face,0
4875,tao tưởng đi đẻ,1
1520,chân giống đỗ hà_thế khép sạng,0
5803,nghe nói gu mày fai không,0
3800,bà suka xấu quá à nauseated face face vomiting,2
5409,ủa sao quay được sáng vậy mom,0
6420,ai da mình thuộc tuýp ăn nhiều không béo bạn ạ mong bạn có_thể kiểm_soát cân nặng mình thật tốt chúc mọi_người khoẻ_mạnh,0
263,nước ý_tưởng ý_nghĩa show nó hơi không sôi_động game màu hơi quãi,0
6230,cô trẻ như mẹ cháu,0
894,ngọc trinh đẹp toàn_diện,0
7432,nhìn bạn ý như người chuyển giới ý,0
755,tháo makeup như đàn_ông thiệt ak chị họ xét đừng bùn nhé chị grinning face with sweat,0
1716,mặt đầy kem trộn chắt tốn kem trộn nhiều lắm,1
5486,đừng xinh như vại đồ đáng yêu,0
4395,giật_mình há mồm slightly smiling face,0
1076,tôi chuyển cho bro thùng mì,0
4826,nhìn ói,2
5107,chân_như búp_bê luôn smiling face with hearts smiling face with hearts smiling face with hearts,0
1245,mồm bóng nhẫy_mỡ,2
7249,cô gái đông âu belarus đẹp quá !,0
2294,gia_đình em nhân cũng làm trải nghiệm sử_dụng máy lại đóng_gói thực_phẩm luôn ạ red heart smiling face with smiling eyes,0
3270,ai làm đầu nư9 xấu chưa thấy face with tears of joy,0
7197,đẹp xuất_sắc,0
3345,thời đường bên trung tiêu_chuẩn đẹp vậy phải mũm_mĩm tí,0
7157,mặt rất đẹp body không đẹp,0
5201,đỉnnh quá nhìn thích cực smiling face with hearts smiling face with hearts,0
6080,chúc chị anh nhà mãi bình an hạnh_phúc !,0
4658,tổng_tái đáng sáu kìa nét nghiec grinning squinting face,0
2022,xynh quá có bồ chưa chị smiling face with hearts smiling face with hearts smiling face with hearts,0
4837,má PROFANITY_STRONG trà bông như heo nais rồi dơ nữa làm_trò không giống người chịu thật_sự,2
4519,đầu anhyeu á mọi ngươig,0
4118,tim hộ mình ngdep,0
1396,em yêu toi,0
2170,nhân giỏi red heart red heart red heart red heart red heart số 1,0
4377,phần_thưởng cho kẻ không học bài lướt tik tok smiling face with hearts smiling face with hearts,0
4833,tao con_gái tao còn thấy tơmr nhìn cứ dow dơ loudly crying face loudly crying face smiling face with halo smiling face with halo smiling face with halo,2
529,nhìn bọn hàng giả ăn_uống khổ vãi,1
880,nó mập chứ chuppy chỗ,2
1122,giờ mặc đồ chỉ cần che • • được còn lại cứ hở cho tao,0
2546,hong mi mua an chị nhan ơi,0
5507,nhìn bạn mình nhớ hồi 18 20 trời mình cũng y bạn vậy ánh mắt như_không có gì có_thể làm thay_đổi được không cuộc_sống đã làm mình thay_đổi quá nhiều,0
3696,mỏ chu chu như thằng PROFANITY_STRONG dị,2
3295,máy quay thêm máy chức_năng làm_đẹp xinh PROFANITY_STRONG thêm tí có nét ok còn thật giả cứ mắt thấy biết xinh xí ngay face with tears of joy,0
6532,em xinh_đẹp dáng chuẩn chúc em luôn hạnh_phúc,0
5802,toàn lê không đập choai bằng chồng mình,0
2165,nghe nhân nói_chuyện cháu đức ruột hơn một người mẹ thật tuyệt_vời,0
2384,bấy_nhiêu đủ rồi nhân đừng hải nữa kỉ cục,0
285,khô xé sợi khô sát_sườn khô cắt không còn một giọt máu,0
3283,nữ 9 xinh_xắn n9 6 quá,1
5730,nhìn gương_mặt cô nhận giải ! ôi thần_linh ơi !,0
2304,toàn bột hóa_chất công_nghiệp không dám tiếc lộ rồi đống ớt không bục dạ_dày cũng men gan mỡ gan mỡ máu có cho không cũng vái nói gì bỏ trăm mua mỳ ăn xong sau_này núi tiền cũng không hết bệnh giờ ngon an_toàn biết sao được mua bảo_kê thuế công_an hết rồi chừng không nuôi được bảo_kê vấn_đề liền gương đầy đấy mất tiền mua ăn mất tiền chạy thận chữa gan lọc máu quá_tội,0
3625,chắc mồm thúi quá không dám ăn,0
3494,sao mặt bả đẩu dê vậy grinning face with sweat,0
1751,30 kilogram cả bỉm à,1
6792,theo tôi đúng một ông chồng diễm_phúc,0
3666,nữ chính đẹp vãi nồi face with tears of joy,0
6846,bây_giờ mình 22 tuổi giống như chị chưa giảm cân hi_vọng sau_này đi làm rồi sẽ giả được cân như chị,0
5194,đẹp quá chị hen ơi,0
